date,tweet_count_[geral]_Bolsonaro,reply_mean_[geral]_Bolsonaro,retweet_mean_[geral]_Bolsonaro,favorite_mean_[geral]_Bolsonaro,nps_mean_[geral]_Bolsonaro,tweet_count_[ciência-e-tecnologia]_Bolsonaro,reply_mean_[ciência-e-tecnologia]_Bolsonaro,retweet_mean_[ciência-e-tecnologia]_Bolsonaro,favorite_mean_[ciência-e-tecnologia]_Bolsonaro,nps_mean_[ciência-e-tecnologia]_Bolsonaro,tweet_count_[saúde]_Bolsonaro,reply_mean_[saúde]_Bolsonaro,retweet_mean_[saúde]_Bolsonaro,favorite_mean_[saúde]_Bolsonaro,nps_mean_[saúde]_Bolsonaro,tweet_count_[eleições]_Bolsonaro,reply_mean_[eleições]_Bolsonaro,retweet_mean_[eleições]_Bolsonaro,favorite_mean_[eleições]_Bolsonaro,nps_mean_[eleições]_Bolsonaro,tweet_count_[segurança-e-direitos-humanos]_Bolsonaro,reply_mean_[segurança-e-direitos-humanos]_Bolsonaro,retweet_mean_[segurança-e-direitos-humanos]_Bolsonaro,favorite_mean_[segurança-e-direitos-humanos]_Bolsonaro,nps_mean_[segurança-e-direitos-humanos]_Bolsonaro,tweet_count_[costumes]_Bolsonaro,reply_mean_[costumes]_Bolsonaro,retweet_mean_[costumes]_Bolsonaro,favorite_mean_[costumes]_Bolsonaro,nps_mean_[costumes]_Bolsonaro,tweet_count_[economia]_Bolsonaro,reply_mean_[economia]_Bolsonaro,retweet_mean_[economia]_Bolsonaro,favorite_mean_[economia]_Bolsonaro,nps_mean_[economia]_Bolsonaro,tweet_count_[política-externa]_Bolsonaro,reply_mean_[política-externa]_Bolsonaro,retweet_mean_[política-externa]_Bolsonaro,favorite_mean_[política-externa]_Bolsonaro,nps_mean_[política-externa]_Bolsonaro,tweet_count_[meio-ambiente-e-agricultura]_Bolsonaro,reply_mean_[meio-ambiente-e-agricultura]_Bolsonaro,retweet_mean_[meio-ambiente-e-agricultura]_Bolsonaro,favorite_mean_[meio-ambiente-e-agricultura]_Bolsonaro,nps_mean_[meio-ambiente-e-agricultura]_Bolsonaro,tweet_count_[educação]_Bolsonaro,reply_mean_[educação]_Bolsonaro,retweet_mean_[educação]_Bolsonaro,favorite_mean_[educação]_Bolsonaro,nps_mean_[educação]_Bolsonaro,tweet_count_[outros]_Bolsonaro,reply_mean_[outros]_Bolsonaro,retweet_mean_[outros]_Bolsonaro,favorite_mean_[outros]_Bolsonaro,nps_mean_[outros]_Bolsonaro,tweet_count_[justiça]_Bolsonaro,reply_mean_[justiça]_Bolsonaro,retweet_mean_[justiça]_Bolsonaro,favorite_mean_[justiça]_Bolsonaro,nps_mean_[justiça]_Bolsonaro,tweet_count_[geral]_Lula,reply_mean_[geral]_Lula,retweet_mean_[geral]_Lula,favorite_mean_[geral]_Lula,nps_mean_[geral]_Lula,tweet_count_[ciência-e-tecnologia]_Lula,reply_mean_[ciência-e-tecnologia]_Lula,retweet_mean_[ciência-e-tecnologia]_Lula,favorite_mean_[ciência-e-tecnologia]_Lula,nps_mean_[ciência-e-tecnologia]_Lula,tweet_count_[saúde]_Lula,reply_mean_[saúde]_Lula,retweet_mean_[saúde]_Lula,favorite_mean_[saúde]_Lula,nps_mean_[saúde]_Lula,tweet_count_[eleições]_Lula,reply_mean_[eleições]_Lula,retweet_mean_[eleições]_Lula,favorite_mean_[eleições]_Lula,nps_mean_[eleições]_Lula,tweet_count_[segurança-e-direitos-humanos]_Lula,reply_mean_[segurança-e-direitos-humanos]_Lula,retweet_mean_[segurança-e-direitos-humanos]_Lula,favorite_mean_[segurança-e-direitos-humanos]_Lula,nps_mean_[segurança-e-direitos-humanos]_Lula,tweet_count_[costumes]_Lula,reply_mean_[costumes]_Lula,retweet_mean_[costumes]_Lula,favorite_mean_[costumes]_Lula,nps_mean_[costumes]_Lula,tweet_count_[economia]_Lula,reply_mean_[economia]_Lula,retweet_mean_[economia]_Lula,favorite_mean_[economia]_Lula,nps_mean_[economia]_Lula,tweet_count_[política-externa]_Lula,reply_mean_[política-externa]_Lula,retweet_mean_[política-externa]_Lula,favorite_mean_[política-externa]_Lula,nps_mean_[política-externa]_Lula,tweet_count_[meio-ambiente-e-agricultura]_Lula,reply_mean_[meio-ambiente-e-agricultura]_Lula,retweet_mean_[meio-ambiente-e-agricultura]_Lula,favorite_mean_[meio-ambiente-e-agricultura]_Lula,nps_mean_[meio-ambiente-e-agricultura]_Lula,tweet_count_[educação]_Lula,reply_mean_[educação]_Lula,retweet_mean_[educação]_Lula,favorite_mean_[educação]_Lula,nps_mean_[educação]_Lula,tweet_count_[outros]_Lula,reply_mean_[outros]_Lula,retweet_mean_[outros]_Lula,favorite_mean_[outros]_Lula,nps_mean_[outros]_Lula,tweet_count_[justiça]_Lula,reply_mean_[justiça]_Lula,retweet_mean_[justiça]_Lula,favorite_mean_[justiça]_Lula,nps_mean_[justiça]_Lula
2018-09-26,20.0,1647.5700000000002,9733.57,41766.43,75.66,5.0,0.0,3.0,0.0,8.0,3.0,218.0,1004.0,5163.0,15.0,5.0,348.0,3325.0,13936.0,54.59,1.0,6.0,0.0,2.0,6.0,2.0,5.0,5.0,1.0,8.0,6.0,7.0,1.0,1.0,2.0,4.0,7.0,4.0,1.0,2.0,0.0,0.0,4.0,2.0,5.0,6.0,1612.0,9504.0,42922.0,39.56,9.0,5.0,2.0,8.0,4.0,9.0,6.0,2.0,0.0,8.0,47.0,380.52,1150.45,4155.17,44.36,9.0,108.33,328.67,1288.0,23.72,4.0,20.0,107.5,321.5,28.34,7.0,118.29,271.29,1044.43,17.89,6.0,0.0,0.0,5.0,6.0,6.0,9.0,3.0,5.0,9.0,14.0,131.11,320.44,1269.11,19.62,4.0,5.0,2.0,1.0,8.0,5.0,18.0,42.0,160.0,20.12,12.0,74.2,228.8,870.6,19.43,8.0,72.0,303.0,1178.0,21.94,1.0,2.0,9.0,1.0,0.0
2018-09-27,12.0,2689.4300000000003,6712.14,54804.0,77.19,4.0,4.0,5.0,8.0,0.0,12.0,1984.0,7099.67,37342.33,39.48,9.0,4.0,4.0,8.0,0.0,2.0,3.0,9.0,7.0,2.0,6.0,0.0,1.0,2.0,0.0,1.0,7.0,5.0,5.0,5.0,1.0,9.0,2.0,7.0,1.0,8.0,4.0,2.0,1.0,4.0,4.0,0.0,8.0,5.0,5.0,3.0,2.0,9.0,5.0,8.0,7.0,8.0,9.0,3.0,4.0,58.0,399.61,851.78,4021.41,44.74,8.0,1.0,8.0,1.0,9.0,11.0,58.71,195.43,678.14,22.23,14.0,17.09,85.0,266.73,23.65,5.0,7.0,7.0,0.0,6.0,9.0,9.0,1.0,9.0,3.0,7.0,19.33,97.67,260.0,20.38,9.0,5.0,0.0,0.0,7.0,0.0,4.0,0.0,9.0,3.0,3.0,1.0,7.0,0.0,7.0,8.0,25.0,52.0,191.0,15.44,7.0,0.0,7.0,0.0,5.0
2018-09-28,15.0,2618.88,10661.88,42757.25,54.53,5.0,1.0,6.0,6.0,5.0,2.0,3343.0,11656.0,53275.0,38.47,4.0,1209.0,8408.0,35754.0,36.52,8.0,925.0,6985.5,29661.5,47.27,6.0,8.0,5.0,2.0,0.0,7.0,9.0,3.0,4.0,2.0,1.0,1.0,2.0,4.0,5.0,6.0,3.0,8.0,3.0,0.0,3.0,9.0,6.0,7.0,5.0,9.0,1215.0,8409.0,35748.0,39.52,0.0,0.0,7.0,9.0,2.0,51.0,260.48,853.27,3600.68,33.94,12.0,12.4,53.2,167.4,29.71,12.0,23.0,138.33,479.67,40.69,10.0,26.9,108.0,318.9,24.77,7.0,1.0,3.0,3.0,6.0,1.0,3.0,28.0,89.0,28.25,3.0,18.33,92.0,296.67,27.04,9.0,7.0,3.0,5.0,9.0,9.0,19.5,88.5,328.0,30.57,4.0,3.0,33.5,95.5,41.5,5.0,73.0,244.5,979.5,19.49,4.0,7.0,2.0,5.0,8.0
2018-09-29,32.0,2393.41,6601.53,30359.41,61.32,6.0,1056.0,5517.0,22438.0,35.56,7.0,221.0,444.0,5459.0,30.52,6.0,2537.0,13480.0,61408.0,34.53,3.0,5.0,4.0,5.0,2.0,1.0,7.0,8.0,2.0,1.0,10.0,2539.0,13487.0,61400.0,30.53,8.0,0.0,1.0,4.0,9.0,4.0,7.0,8.0,1.0,8.0,2.0,3.0,6.0,7.0,9.0,7.0,159.0,1837.0,5461.0,50.35,6.0,5.0,6.0,8.0,9.0,25.0,428.67,932.33,3957.62,47.5,8.0,7.0,4.0,1.0,7.0,2.0,123.0,462.0,1370.0,20.82,10.0,77.0,272.5,1195.5,23.07,0.0,4.0,9.0,0.0,5.0,1.0,84.0,403.0,1859.0,27.82,3.0,4.0,5.0,8.0,2.0,4.0,1.0,0.0,3.0,0.0,6.0,0.0,0.0,4.0,0.0,5.0,8.0,6.0,3.0,9.0,9.0,85.0,411.0,1853.0,29.82,1.0,118.0,290.0,592.0,7.88
2018-09-30,17.0,1500.79,7936.43,29606.29,61.35,7.0,1010.0,4851.0,21599.0,29.2,5.0,1597.0,7613.0,32364.0,40.86,6.0,1016.0,4844.0,21600.0,35.2,3.0,5.0,0.0,4.0,3.0,4.0,1.0,2.0,1.0,8.0,7.0,1380.0,8952.0,38570.0,42.4,0.0,4.0,6.0,4.0,6.0,6.0,7.0,7.0,6.0,9.0,0.0,0.0,3.0,3.0,4.0,0.0,5.0,1.0,4.0,3.0,1.0,5.0,4.0,7.0,0.0,25.0,493.33,1008.53,4362.67,39.16,7.0,194.0,593.0,2394.0,15.6,5.0,113.0,498.0,1816.0,30.43,6.0,221.0,886.0,2835.0,31.13,5.0,3.0,8.0,1.0,8.0,1.0,1.0,2.0,2.0,9.0,1.0,0.0,6.0,6.0,1.0,9.0,5.0,2.0,4.0,6.0,0.0,6.0,7.0,1.0,2.0,4.0,1.0,6.0,0.0,1.0,6.0,144.5,403.5,1452.5,19.14,3.0,0.0,5.0,2.0,0.0
2018-10-01,34.0,2026.7,7328.43,37410.37,74.43,7.0,4.0,4.0,6.0,9.0,5.0,542.5,4670.0,20206.0,68.83,8.0,316.0,4185.0,15551.0,66.22,3.0,5.0,0.0,7.0,9.0,1.0,2.0,0.0,6.0,8.0,5.0,866.0,7714.0,34120.0,51.64,0.0,6.0,8.0,1.0,4.0,2.0,368.0,4063.0,19340.0,73.45,0.0,0.0,7.0,3.0,7.0,8.0,5.0,6.0,5.0,8.0,7.0,8.0,9.0,8.0,3.0,67.0,519.45,1241.28,6074.25,38.04,8.0,61.0,226.0,807.5,19.47,9.0,193.0,517.5,1574.0,22.630000000000003,19.0,73.3,188.3,650.1,16.35,0.0,1.0,8.0,8.0,1.0,7.0,5.0,4.0,7.0,3.0,10.0,110.3,305.3,1201.4,15.61,2.0,3.0,4.0,7.0,0.0,4.0,159.0,558.0,2329.0,18.78,7.0,81.0,349.0,1310.0,28.59,13.0,103.42,308.33,1143.58,24.4,6.0,7.0,0.0,0.0,7.0
2018-10-02,15.0,2697.56,7403.11,45221.78,82.05,7.0,8.0,7.0,8.0,6.0,10.0,94.0,960.0,3321.0,10.0,11.0,629.5,5200.5,22684.0,54.52,4.0,9.0,4.0,7.0,4.0,4.0,9.0,8.0,7.0,3.0,1.0,2.0,6.0,5.0,7.0,9.0,5.0,5.0,7.0,6.0,8.0,316.0,2272.0,10885.0,41.74,3.0,6.0,5.0,6.0,8.0,4.0,849.5,5983.5,27133.0,45.26,4.0,0.0,4.0,7.0,5.0,42.0,460.53,813.15,5436.25,38.46,4.0,112.0,244.0,738.0,15.84,11.0,77.25,268.5,761.0,16.06,16.0,155.43,298.29,863.86,14.25,9.0,4.0,6.0,8.0,6.0,3.0,110.67,260.0,831.33,11.36,2.0,164.0,456.0,2004.0,13.93,6.0,6.0,4.0,9.0,7.0,7.0,0.0,6.0,4.0,8.0,10.0,111.0,249.0,739.0,13.84,7.0,97.17,255.17,962.0,17.560000000000002,4.0,7.0,0.0,5.0,6.0
2018-10-03,23.0,1527.06,7552.89,46414.44,87.12,3.0,7.0,1.0,9.0,9.0,8.0,1063.33,8002.33,36094.0,91.42,8.0,1449.0,10215.0,43128.0,38.91,8.0,1.0,3.0,8.0,4.0,3.0,7.0,7.0,4.0,1.0,3.0,9.0,3.0,0.0,4.0,9.0,7.0,4.0,7.0,1.0,7.0,0.0,0.0,8.0,7.0,2.0,6.0,5.0,4.0,1.0,3.0,2.0,0.0,5.0,5.0,5.0,6.0,0.0,7.0,8.0,48.0,445.03,1300.91,5219.15,38.4,7.0,41.0,122.67,321.33,22.22,8.0,205.0,637.0,1638.0,8.79,3.0,84.0,409.33,1092.0,20.04,9.0,1.0,0.0,9.0,7.0,6.0,2.0,7.0,4.0,0.0,6.0,46.0,65.75,235.75,7.4,2.0,116.0,533.0,1114.0,19.02,9.0,7.0,1.0,0.0,6.0,6.0,4.0,6.0,8.0,7.0,5.0,111.0,526.0,1115.0,23.02,6.0,3.0,2.0,8.0,6.0
2018-10-04,7.0,2417.2,11679.8,54430.4,85.22999999999999,3.0,5.0,1.0,9.0,7.0,2.0,3285.0,13380.0,53321.0,29.93,8.0,1480.0,8562.0,40172.0,35.11,5.0,9.0,1.0,6.0,1.0,7.0,945.0,6137.5,30585.0,47.24,1.0,1477.0,8569.0,40172.0,41.11,3.0,3.0,5.0,8.0,0.0,3.0,0.0,7.0,5.0,8.0,1.0,1.0,5.0,9.0,4.0,1.0,2.0,2.0,1.0,7.0,6.0,7.0,7.0,4.0,9.0,36.0,582.0699999999999,1096.29,4372.25,24.54,2.0,6.0,2.0,1.0,5.0,6.0,141.0,455.5,1000.5,14.66,2.0,152.0,209.0,534.0,6.13,5.0,1.0,4.0,2.0,8.0,0.0,4.0,3.0,6.0,8.0,4.0,65.0,261.0,666.5,16.82,0.0,8.0,4.0,0.0,5.0,7.0,3.0,4.0,7.0,5.0,4.0,355.0,779.0,2434.0,14.07,2.0,57.0,275.0,712.0,24.77,4.0,7.0,6.0,6.0,2.0
2018-10-05,13.0,2450.0,7573.0,44290.8,75.08,2.0,7.0,9.0,7.0,8.0,2.0,88.0,432.0,4154.0,5.0,3.0,7.0,9.0,1.0,3.0,8.0,7.0,1.0,6.0,9.0,3.0,2.0,6.0,3.0,0.0,5.0,4.0,2.0,0.0,7.0,0.0,5.0,9.0,0.0,0.0,2.0,2.0,7.0,6.0,1.0,0.0,3.0,0.0,2.0,2.0,7.0,3.0,6.0,1.0,6.0,7.0,0.0,2.0,8.0,4.0,103.0,297.15,1195.77,5234.6900000000005,35.08,7.0,151.5,687.83,2350.83,22.97,16.0,83.36,375.43,1170.21,25.63,10.0,127.57,517.29,1491.14,23.22,3.0,191.0,949.0,3122.0,30.03,6.0,21.0,87.0,207.0,22.67,21.0,113.89,450.47,1463.95,26.56,7.0,35.0,152.0,302.0,15.29,3.0,33.0,321.0,1038.0,53.04,11.0,116.0,531.2,1909.8,31.79,9.0,58.67,257.17,755.17,27.36,6.0,6.0,0.0,6.0,5.0
2018-10-06,24.0,1851.5,6100.41,42531.77,91.06,2.0,5.0,7.0,3.0,0.0,6.0,531.0,5866.0,27115.0,91.99,10.0,301.0,2907.0,14218.0,61.21,9.0,1966.0,10347.0,47492.0,31.45,5.0,4.0,8.0,9.0,8.0,0.0,3.0,4.0,3.0,2.0,6.0,6.0,5.0,5.0,8.0,5.0,5.0,5.0,1.0,0.0,2.0,8.0,9.0,2.0,2.0,4.0,6.0,7.0,7.0,7.0,8.0,6.0,5.0,8.0,8.0,107.0,286.07,1273.12,3702.59,52.84,5.0,96.33,459.0,1404.67,33.48,6.0,53.2,330.8,1170.8,45.74,22.0,100.79,385.0,1191.07,25.73,2.0,154.0,659.0,2801.0,24.21,2.0,0.0,4.0,7.0,2.0,11.0,82.8,431.8,1398.0,28.0,8.0,1.0,0.0,4.0,5.0,7.0,6.0,7.0,4.0,9.0,6.0,18.67,150.67,432.0,57.72,13.0,64.88,304.12,885.0,25.91,2.0,0.0,8.0,0.0,2.0
2018-10-07,21.0,1835.0,7292.0,47336.33,75.99000000000001,9.0,3.0,3.0,4.0,9.0,7.0,210.0,973.0,5349.0,17.0,6.0,2033.0,8221.0,41672.0,28.55,2.0,9.0,1.0,4.0,1.0,9.0,7.0,1.0,7.0,7.0,6.0,4.0,3.0,1.0,7.0,7.0,1.0,0.0,0.0,0.0,7.0,6.0,6.0,4.0,6.0,1.0,2.0,7.0,2.0,5.0,1.0,4.0,1.0,7.0,9.0,4.0,7.0,5.0,7.0,0.0,11.0,401.57,1303.29,5630.0,38.120000000000005,7.0,3.0,8.0,7.0,5.0,6.0,9.0,9.0,9.0,2.0,5.0,24.0,101.0,250.0,20.71,6.0,6.0,5.0,8.0,4.0,2.0,6.0,3.0,1.0,4.0,5.0,7.0,5.0,6.0,7.0,1.0,4.0,9.0,6.0,5.0,9.0,9.0,6.0,5.0,4.0,5.0,7.0,6.0,2.0,6.0,7.0,3.0,2.0,3.0,3.0,5.0,3.0,1.0,3.0,4.0
2018-10-08,27.0,2644.0,18159.92,82664.08,72.99000000000001,4.0,7.0,3.0,4.0,6.0,8.0,855.0,9514.0,40380.0,76.03999999999999,11.0,1237.5,10517.0,42360.5,58.18,6.0,3.0,4.0,7.0,3.0,4.0,1.0,0.0,8.0,9.0,10.0,1259.5,11772.5,37905.0,60.43,9.0,2.0,9.0,5.0,6.0,2.0,5.0,9.0,7.0,5.0,1.0,1.0,8.0,6.0,0.0,8.0,2726.0,28291.0,93175.0,52.69,4.0,3.0,6.0,8.0,1.0,49.0,981.79,2918.24,14719.31,43.35,11.0,305.5,792.0,4394.5,20.82,9.0,1012.67,5735.67,31683.33,42.96,9.0,423.5,2180.5,12425.25,30.45,2.0,214.0,1190.0,5285.0,38.38,0.0,3.0,4.0,8.0,8.0,2.0,291.0,1729.5,7316.0,32.55,1.0,3.0,1.0,8.0,3.0,7.0,8.0,9.0,2.0,4.0,3.0,0.0,7.0,5.0,6.0,6.0,467.0,3044.6,14779.8,35.54,7.0,3.0,1.0,6.0,4.0
2018-10-09,20.0,3364.6400000000003,14871.91,53742.91,72.59,5.0,6.0,8.0,2.0,0.0,1.0,5368.0,34597.0,132252.0,52.86,7.0,3.0,1.0,4.0,8.0,0.0,3.0,8.0,6.0,5.0,0.0,5.0,4.0,1.0,5.0,1.0,5.0,9.0,2.0,8.0,6.0,6.0,0.0,7.0,8.0,9.0,5.0,5.0,4.0,8.0,0.0,6.0,4.0,3.0,7.0,3.0,4.0,6.0,5.0,9.0,3.0,7.0,4.0,8.0,1.0,46.0,911.14,2883.51,13607.91,46.19,9.0,130.0,654.0,3057.0,35.480000000000004,11.0,243.0,1047.25,3525.75,28.2,7.0,530.33,2403.67,9203.0,30.51,7.0,1.0,3.0,9.0,0.0,9.0,1939.0,3414.0,10695.0,10.27,6.0,417.0,807.5,3154.5,16.43,0.0,1.0,3.0,4.0,4.0,0.0,0.0,5.0,2.0,0.0,9.0,5.0,8.0,9.0,2.0,18.0,199.44,545.78,2215.67,24.16,6.0,2.0,0.0,4.0,5.0
2018-10-10,20.0,2379.75,8502.939999999999,38477.19,64.5,2.0,1036.0,10031.0,45034.0,54.19,7.0,931.0,4033.0,22722.0,45.05,8.0,1.0,7.0,1.0,4.0,11.0,1263.0,10402.5,42958.5,56.43,0.0,1.0,6.0,4.0,6.0,1.0,8.0,6.0,3.0,9.0,6.0,7.0,5.0,1.0,7.0,9.0,5.0,7.0,7.0,1.0,3.0,307.0,2659.0,14596.0,66.69,6.0,6.0,4.0,6.0,4.0,4.0,0.0,7.0,6.0,2.0,37.0,1057.0,3032.11,13133.67,42.510000000000005,10.0,52.0,106.0,365.0,18.31,8.0,251.5,749.5,2742.25,13.57,9.0,280.5,1267.0,4386.0,22.01,4.0,265.0,768.5,3004.0,17.759999999999998,9.0,156.0,539.0,1316.0,21.35,9.0,512.75,3658.0,13716.25,23.34,2.0,6.0,9.0,3.0,3.0,9.0,275.0,1530.0,4521.0,29.66,5.0,6.0,9.0,9.0,7.0,8.0,241.6,816.2,2995.4,18.73,7.0,3.0,2.0,7.0,6.0
2018-10-11,40.0,1558.74,9705.52,34466.65,86.82,6.0,597.0,3007.0,11176.0,23.83,9.0,583.3299999999999,4818.0,17921.33,66.28,10.0,1025.5,7384.0,32088.25,58.12,9.0,1.0,5.0,0.0,1.0,6.0,9.0,3.0,3.0,1.0,4.0,210.0,3096.0,15873.0,93.7,2.0,3.0,9.0,5.0,7.0,6.0,381.0,3311.0,16587.0,59.34,3.0,2.0,9.0,5.0,5.0,8.0,610.0,4865.0,19854.0,43.92,6.0,5.0,2.0,5.0,2.0,30.0,1103.48,4821.0,15939.3,43.09,10.0,398.0,790.0,3305.0,19.25,10.0,741.6,4420.8,18198.2,27.76,10.0,769.5,4040.0,19991.5,26.14,4.0,4.0,7.0,4.0,2.0,6.0,5.0,1.0,0.0,3.0,8.0,1407.0,7537.0,38896.0,42.16,4.0,9.0,1.0,6.0,6.0,3.0,7.0,9.0,6.0,4.0,3.0,621.0,3360.0,10269.0,23.96,1.0,455.0,965.0,2147.0,6.86,2.0,9.0,6.0,9.0,4.0
2018-10-12,26.0,2286.08,10079.5,55522.83,78.42,6.0,1.0,2.0,8.0,1.0,2.0,1810.0,12439.0,53857.0,45.25,2.0,6.0,4.0,0.0,1.0,5.0,1.0,6.0,8.0,9.0,3.0,1.0,4.0,8.0,3.0,8.0,6.0,4.0,7.0,0.0,9.0,0.0,9.0,1.0,4.0,1.0,5.0,1.0,6.0,8.0,6.0,7.0,9.0,3.0,9.0,6.0,8.0,3.0,8.0,1.0,0.0,6.0,7.0,2.0,2.0,21.0,786.88,2673.69,10546.25,34.16,7.0,4.0,4.0,4.0,4.0,1.0,303.0,755.0,1914.0,15.0,10.0,520.5,1887.0,9745.0,21.45,8.0,6.0,3.0,0.0,7.0,2.0,126.0,313.0,768.0,16.75,1.0,425.0,786.0,2744.0,11.28,0.0,8.0,9.0,2.0,5.0,4.0,3.0,8.0,0.0,0.0,2.0,1.0,7.0,8.0,6.0,10.0,409.67,998.0,3536.33,10.22,3.0,1.0,2.0,6.0,5.0
2018-10-13,30.0,2137.07,9259.21,31786.79,45.58,7.0,1.0,6.0,5.0,9.0,10.0,101.0,470.0,3134.0,13.0,2.0,0.0,7.0,2.0,7.0,9.0,1968.0,12154.0,50388.0,34.79,3.0,3872.0,13102.0,41299.0,16.07,4.0,7.0,7.0,5.0,6.0,8.0,0.0,3.0,9.0,3.0,6.0,7.0,0.0,3.0,2.0,10.0,1990.0,10413.0,54611.0,35.7,1.0,8.0,9.0,0.0,5.0,5.0,7.0,6.0,5.0,0.0,24.0,1008.11,1802.89,7991.56,38.91,1.0,3.0,4.0,8.0,9.0,12.0,1068.5,2259.75,11018.5,18.46,12.0,133.4,305.8,854.6,14.21,6.0,1049.0,753.0,2848.0,9.46,6.0,483.0,1580.5,6164.5,21.27,9.0,474.0,1109.5,4537.0,20.77,5.0,5.0,1.0,7.0,0.0,5.0,9.0,7.0,0.0,5.0,6.0,6.0,6.0,4.0,8.0,4.0,62.5,113.0,344.5,12.96,8.0,4.0,1.0,0.0,4.0
2018-10-14,20.0,2580.25,7891.12,47213.5,50.56,3.0,8.0,5.0,8.0,4.0,1.0,175.0,949.0,2885.0,10.0,8.0,2.0,7.0,1.0,0.0,1.0,4.0,0.0,2.0,1.0,0.0,5.0,5.0,6.0,1.0,4.0,959.0,8260.0,47938.0,61.83,5.0,3.0,6.0,7.0,8.0,8.0,1.0,6.0,0.0,1.0,0.0,7.0,2.0,2.0,0.0,8.0,2.0,6.0,0.0,7.0,5.0,5.0,9.0,1.0,1.0,24.0,397.76,1410.1799999999998,7825.47,20.36,6.0,6.0,8.0,8.0,0.0,2.0,107.5,306.5,1001.5,12.36,6.0,86.5,104.5,240.5,8.25,5.0,2.0,5.0,5.0,1.0,6.0,9.0,1.0,1.0,0.0,8.0,1.0,4.0,7.0,9.0,2.0,3.0,3.0,8.0,0.0,4.0,7.0,0.0,8.0,3.0,7.0,3.0,2.0,4.0,2.0,5.0,897.0,2189.0,8554.0,18.96,2.0,9.0,8.0,2.0,9.0
2018-10-15,20.0,2179.6,8099.1,31292.8,58.32,1.0,4.0,6.0,4.0,9.0,5.0,94.0,600.0,4931.0,8.0,0.0,7.0,2.0,0.0,1.0,3.0,449.0,2537.0,8550.0,33.85,9.0,756.0,5018.0,20405.0,33.9,6.0,2.0,3.0,2.0,1.0,5.0,1.0,3.0,5.0,5.0,8.0,4.0,1.0,4.0,1.0,8.0,1.0,3.0,1.0,1.0,0.0,5.0,1.0,9.0,6.0,6.0,9.0,2.0,0.0,5.0,52.0,603.44,2229.08,9903.74,23.8,6.0,5.0,1.0,5.0,0.0,8.0,933.0,5536.0,25194.5,35.91,13.0,280.5,1762.5,5949.25,17.3,6.0,1136.0,9066.0,41377.0,51.55,1.0,87.0,149.0,454.0,8.530000000000001,5.0,766.0,4758.67,23313.33,33.05,6.0,4.0,2.0,1.0,6.0,7.0,2.0,3.0,2.0,4.0,7.0,496.5,2472.5,8295.0,28.62,2.0,425.5,1222.5,5603.5,21.11,4.0,8.0,4.0,2.0,2.0
2018-10-16,37.0,2027.05,7248.55,38554.23,75.67,7.0,2.0,7.0,2.0,0.0,6.0,722.0,5453.33,27402.33,54.51,7.0,1190.75,5293.5,21889.25,35.52,2.0,781.0,6837.0,39490.0,65.78,7.0,7.0,2.0,8.0,6.0,5.0,6.0,0.0,4.0,0.0,2.0,463.0,4536.0,24407.0,70.06,1.0,0.0,0.0,2.0,3.0,8.0,777.0,6837.0,39496.0,66.78,1.0,3.0,0.0,7.0,2.0,9.0,8.0,5.0,7.0,5.0,49.0,1062.97,2871.82,13847.85,31.37,9.0,1005.0,4204.0,18353.0,27.43,3.0,576.0,1758.33,7366.0,25.34,11.0,333.83,771.17,2624.0,17.86,9.0,3.0,0.0,7.0,6.0,2.0,5.0,9.0,6.0,9.0,9.0,2851.0,8725.5,35075.5,16.59,1.0,7.0,1.0,9.0,1.0,9.0,294.0,1232.0,5843.0,25.11,6.0,5002.0,7684.0,29768.0,12.5,9.0,828.75,2099.75,8916.5,15.77,9.0,5.0,8.0,3.0,4.0
2018-10-17,21.0,2239.0,7942.94,51228.56,74.57,4.0,1.0,9.0,1.0,1.0,11.0,162.0,1103.0,5111.0,11.0,3.0,5.0,0.0,2.0,3.0,4.0,5.0,4.0,0.0,3.0,8.0,1334.0,11851.0,49679.0,46.4,2.0,1.0,5.0,6.0,7.0,0.0,1.0,2.0,8.0,2.0,5.0,0.0,6.0,7.0,6.0,1.0,4.0,0.0,9.0,8.0,10.0,4156.0,9757.0,34343.0,17.61,9.0,2.0,3.0,8.0,7.0,28.0,794.46,1711.67,7632.62,32.44,2.0,448.0,1289.0,3780.0,11.41,9.0,137.0,288.0,619.0,6.92,5.0,524.75,1524.0,6380.25,22.65,3.0,732.0,1336.0,6672.0,20.05,7.0,732.0,1342.0,6664.0,13.05,0.0,2.0,3.0,5.0,2.0,4.0,6.0,5.0,8.0,9.0,1.0,5.0,5.0,1.0,2.0,8.0,9.0,0.0,8.0,8.0,3.0,37.0,79.0,269.0,14.56,3.0,4.0,1.0,5.0,3.0
